frame,p1_x_mog2,p1_y_mog2,p2_x_mog2,p2_y_mog2,ball_x_mog2,ball_y_mog2,p1_x_yolo,p1_y_yolo,p2_x_yolo,p2_y_yolo,ball_x_yolo,ball_y_yolo
351,259.9648742675781,327.35552978515625,297.5069274902344,2069.3662109375,256.1991271972656,1820.3563232421875,265.9224853515625,286.4138488769531,296.7086181640625,2043.7359619140625,,
352,264.48089599609375,340.6419372558594,296.7850646972656,2069.379638671875,256.1991271972656,1820.3563232421875,268.7381896972656,286.344482421875,296.0353698730469,2045.603759765625,,
353,268.6418762207031,340.54010009765625,296.063232421875,2069.393310546875,256.0902099609375,1818.035888671875,268.9016418457031,293.20355224609375,295.2452087402344,2043.7637939453125,,
354,272.802978515625,340.43829345703125,294.61956787109375,2069.420654296875,256.0902099609375,1818.035888671875,270.306884765625,293.1689453125,294.5733947753906,2045.6314697265625,,
355,275.5771179199219,340.37042236328125,294.67852783203125,2071.224853515625,,,273.2723388671875,299.93341064453125,294.7523498535156,2051.17138671875,,
356,276.9642028808594,340.33648681640625,293.9573974609375,2071.23828125,,,273.5805358886719,313.5243225097656,293.9632263183594,2049.34228515625,,
357,276.9642028808594,340.33648681640625,293.2965087890625,2073.052734375,,,274.8267517089844,306.7071533203125,293.9028625488281,2047.49560546875,,
358,278.351318359375,340.3025207519531,293.2965087890625,2073.052734375,,,275.9279479980469,293.0305480957031,292.9886779785156,2041.9478759765625,,
359,279.7384033203125,340.2685852050781,293.2965087890625,2073.052734375,,,276.2267761230469,306.6727600097656,292.49285888671875,2026.9564208984375,408.2439270019531,928.7799682617188
360,281.12554931640625,340.2346496582031,293.2965087890625,2073.052734375,,,278.7385559082031,292.9613342285156,293.16925048828125,2025.0518798828125,408.1630859375,933.440673828125
361,282.3765563964844,333.51751708984375,293.2965087890625,2073.052734375,,,283.09112548828125,299.6918640136719,292.6796875,2032.6058349609375,,
362,286.5457458496094,333.4154357910156,293.2965087890625,2073.052734375,,,287.1706848144531,292.75372314453125,293.4770202636719,2034.4676513671875,417.03009033203125,895.5604858398438
363,292.1048583984375,333.2792663574219,293.2965087890625,2073.052734375,,,291.3869323730469,292.64990234375,292.9271240234375,2040.0867919921875,,
364,301.8337707519531,333.041015625,293.2965087890625,2073.052734375,,,298.41424560546875,292.47686767578125,293.7210693359375,2041.9339599609375,426.23382568359375,851.8168334960938
365,310.1733093261719,332.8367919921875,294.7373962402344,2073.025634765625,,,306.8474426269531,292.26922607421875,295.30438232421875,2045.61767578125,,
366,315.65863037109375,325.9903564453125,295.4578552246094,2073.011962890625,,,311.0642395019531,292.1654052734375,296.2100524902344,2051.143798828125,439.19317626953125,811.7645263671875
367,321.2934265136719,332.564453125,295.4578552246094,2073.011962890625,,,315.2811279296875,292.06158447265625,296.9389343261719,2051.130126953125,440.39874267578125,811.7368774414062
368,322.6835021972656,332.5303955078125,296.84197998046875,2071.18408203125,,,316.686767578125,292.0269775390625,298.3406677246094,2049.25927734375,,
369,325.46368408203125,332.4623107910156,299.00543212890625,2071.143310546875,,,318.2337951660156,305.64031982421875,301.3121643066406,2051.04736328125,450.04852294921875,770.7216796875
370,328.243896484375,332.39422607421875,301.1689453125,2071.102294921875,419.10626220703125,791.9620971679688,322.43511962890625,305.53704833984375,303.5497741699219,2052.845703125,,
371,331.07025146484375,339.0125732421875,303.33245849609375,2071.0615234375,392.35919189453125,797.6669921875,329.4869689941406,312.1515197753906,305.0555725097656,2054.654296875,,
372,333.88623046875,345.6065979003906,305.54449462890625,2072.82177734375,,,333.63922119140625,305.2616882324219,305.8316650390625,2056.47314453125,463.3118591308594,739.1148071289062
373,338.0743713378906,352.14263916015625,307.70599365234375,2072.781005859375,,,337.80712890625,298.34588623046875,306.65399169921875,2060.114013671875,467.0124206542969,739.0291137695312
374,343.60455322265625,352.007568359375,309.1919250488281,2074.551513671875,,,342.016845703125,298.2423095703125,308.1971435546875,2063.727294921875,472.1377868652344,733.63330078125
375,347.73724365234375,345.2679748535156,309.9117431640625,2074.5380859375,,,346.24481201171875,304.9518737792969,308.921142578125,2063.713623046875,,
376,353.27801513671875,345.1325378417969,310.7183837890625,2078.109375,,,351.8476257324219,304.81414794921875,309.7343444824219,2067.32666015625,,
377,358.8189392089844,344.9970703125,310.7616882324219,2079.89697265625,,,356.04986572265625,304.71087646484375,309.0117492675781,2067.340087890625,,
378,364.375732421875,338.1976318359375,310.80487060546875,2081.680908203125,,,361.6530456542969,304.57318115234375,309.0117492675781,2067.340087890625,,
379,371.3152770996094,338.02783203125,310.80487060546875,2081.680908203125,,,367.25640869140625,304.4354553222656,309.0117492675781,2067.340087890625,,
380,376.9059753417969,331.2024841308594,310.0877990722656,2081.6943359375,,,374.2952575683594,297.4482727050781,309.0117492675781,2067.340087890625,,
381,382.4683532714844,331.0662536621094,310.80487060546875,2081.680908203125,,,384.17333984375,290.3653259277344,309.0117492675781,2067.340087890625,,
382,392.20294189453125,330.8278503417969,310.80487060546875,2081.680908203125,,,389.7351379394531,297.0684509277344,309.0117492675781,2067.340087890625,,
383,394.984375,330.7597351074219,310.80487060546875,2081.680908203125,,,393.9462890625,296.9648742675781,309.0569152832031,2069.148193359375,,
384,403.3289794921875,330.5553894042969,311.47943115234375,2079.88330078125,,,396.7537841796875,296.89581298828125,309.0569152832031,2069.148193359375,502.035888671875,727.6452026367188
385,404.71978759765625,330.52130126953125,311.47943115234375,2079.88330078125,,,399.56134033203125,296.82672119140625,309.0117492675781,2067.340087890625,504.51165771484375,727.5877685546875
386,411.881591796875,316.892578125,310.6750183105469,2076.318603515625,,,402.2821350097656,303.5745849609375,308.96649169921875,2065.528564453125,507.2480163574219,695.3829345703125
387,417.5807189941406,309.9883117675781,309.9559020996094,2076.332275390625,,,411.881591796875,316.892578125,308.921142578125,2063.713623046875,511.564697265625,656.9618530273438
388,422.6776123046875,336.7710876464844,309.9559020996094,2076.332275390625,,,414.8933410644531,303.2646484375,308.8757019042969,2061.89501953125,,
389,426.45111083984375,356.5998840332031,309.1919250488281,2074.551513671875,,,426.2355651855469,296.1705627441406,308.1047668457031,2060.086669921875,518.9341430664062,583.1676635742188
390,435.8225402832031,369.5305480957031,308.38079833984375,2070.96630859375,,,430.5874938964844,289.2225036621094,306.6062927246094,2058.28857421875,521.9453735351562,547.9926147460938
391,441.1694030761719,375.9439697265625,307.65960693359375,2070.97998046875,,,436.0640563964844,295.92877197265625,305.1048889160156,2056.48681640625,,
392,447.86773681640625,382.3008117675781,306.1213684082031,2067.394775390625,,,439.9617614746094,309.438720703125,304.37811279296875,2056.500732421875,,
393,453.3512878417969,382.1674499511719,304.62677001953125,2065.610595703125,,,444.1585693359375,309.3356628417969,303.6513366699219,2056.514404296875,,
394,459.0235290527344,375.5093994140625,303.1293029785156,2063.822998046875,531.05419921875,444.2068176269531,448.3554992675781,309.23260498046875,301.365234375,2052.886962890625,,
395,463.1440124511719,375.4090881347656,301.6813659667969,2063.850341796875,534.0000610351562,412.46038818359375,453.9515686035156,309.0951843261719,299.8544006347656,2051.074951171875,,
396,468.4320983886719,381.80072021484375,300.9573974609375,2063.864013671875,537.3314819335938,373.6033630371094,455.53643798828125,302.2657165527344,299.1255187988281,2051.088623046875,,
397,472.5452880859375,381.70068359375,300.2872009277344,2065.6923828125,541.7821655273438,340.524169921875,460.9469299316406,308.9234313964844,298.39666748046875,2051.1025390625,,
398,475.0696716308594,388.1359558105469,299.5639343261719,2065.7060546875,545.2694702148438,300.060302734375,463.3443603515625,322.37030029296875,297.66778564453125,2051.1162109375,,
399,479.175537109375,388.03619384765625,299.5639343261719,2065.7060546875,548.4718627929688,265.6343078613281,468.920166015625,322.2336120605469,297.724365234375,2052.955810546875,,
400,483.2815246582031,387.9364318847656,298.8406982421875,2065.7197265625,552.1090698242188,223.46238708496094,-452.9632263183594,-151.0644989013672,297.724365234375,2052.955810546875,,
401,486.0189208984375,387.8699035644531,299.5639343261719,2065.7060546875,555.4453125,187.5677947998047,482.6250915527344,328.6134033203125,297.724365234375,2052.955810546875,,
402,488.75634765625,387.80340576171875,299.6182556152344,2067.517333984375,559.2421264648438,143.57737731933594,485.40814208984375,328.54522705078125,297.724365234375,2052.955810546875,,
403,491.49383544921875,387.73687744140625,298.8957214355469,2067.531005859375,564.1981201171875,106.08097076416016,490.97442626953125,328.408935546875,297.724365234375,2052.955810546875,,
404,495.345703125,394.1167297363281,298.8957214355469,2067.531005859375,568.1829223632812,60.15117263793945,495.1492614746094,328.3066711425781,296.9962158203125,2052.9697265625,,
405,498.07830810546875,394.0503845214844,298.8957214355469,2067.531005859375,,,499.0586242675781,334.90216064453125,297.05340576171875,2054.8056640625,,
406,502.1773376464844,393.9508972167969,298.8957214355469,2067.531005859375,,,500.1805725097656,341.54119873046875,297.05340576171875,2054.8056640625,,
407,502.1773376464844,393.9508972167969,298.8957214355469,2067.531005859375,,,501.5671081542969,341.50732421875,296.9962158203125,2052.9697265625,,
408,504.63916015625,400.3412170410156,298.8406982421875,2065.7197265625,,,504.0663757324219,348.0882263183594,296.9389343261719,2051.130126953125,,
409,506.0030517578125,400.3081359863281,298.0616149902344,2063.918701171875,,,508.21844482421875,347.98681640625,296.8815002441406,2049.286865234375,,
410,507.6428527832031,393.8182067871094,297.94964599609375,2060.278564453125,,,510.986572265625,347.919189453125,296.8240051269531,2047.4403076171875,,
411,507.6428527832031,393.8182067871094,296.44140625,2058.480712890625,,,511.2732238769531,341.27001953125,294.6331481933594,2047.481689453125,,
412,507.6428527832031,393.8182067871094,294.2035217285156,2056.69287109375,,,510.1717529296875,334.6302185058594,293.1114196777344,2045.6591796875,,
413,506.2764587402344,393.85137939453125,291.17108154296875,2053.079833984375,,,518.20654296875,341.10052490234375,289.3916931152344,2043.8746337890625,,
414,506.55084228515625,387.37103271484375,288.1268615722656,2049.45263671875,,,512.6598510742188,341.23614501953125,286.3291320800781,2040.2117919921875,,
415,509.28863525390625,387.30450439453125,285.8017883300781,2045.797607421875,,,514.0465087890625,341.2022399902344,284.8629455566406,2040.2396240234375,,
416,512.0264892578125,387.23797607421875,282.0751037597656,2044.0133056640625,,,524.0642700195312,334.2903137207031,281.0511169433594,2036.5765380859375,,
417,518.2786865234375,400.0103759765625,279.07354736328125,2042.2115478515625,225.23072814941406,1993.610107421875,-452.9632263183594,-151.0644989013672,278.77203369140625,2034.7467041015625,,
418,521.7676391601562,412.756591796875,276.7992248535156,2040.3924560546875,224.08311462402344,1987.739501953125,520.97998046875,341.03271484375,276.48846435546875,2032.9132080078125,,
419,525.844970703125,412.6578674316406,274.4407043457031,2036.701904296875,222.30758666992188,1983.8253173828125,522.6749877929688,334.32427978515625,274.2004699707031,2031.0760498046875,,
420,528.2510375976562,418.9803771972656,272.15521240234375,2034.8721923828125,221.14532470703125,1977.8953857421875,525.45361328125,334.2563171386719,272.0729675292969,2032.9969482421875,,
421,529.294189453125,425.3128967285156,269.86529541015625,2033.038818359375,220.11363220214844,1973.927001953125,527.9136962890625,340.86322021484375,269.6959533691406,2029.2774658203125,,
422,529.294189453125,425.3128967285156,267.57086181640625,2031.2020263671875,,,532.400390625,334.0863342285156,267.48394775390625,2029.3194580078125,,
423,529.294189453125,425.3128967285156,258.7318420410156,2031.3697509765625,,,536.568603515625,333.9843444824219,263.7066345214844,2027.50341796875,,
424,529.294189453125,425.3128967285156,252.10289001464844,2031.4957275390625,,,537.6215209960938,340.6258850097656,261.3061828613281,2023.76220703125,,
425,530.6484985351562,425.2801513671875,247.79002380371094,2033.4578857421875,,,541.7821655273438,340.524169921875,259.0877380371094,2023.8043212890625,,
426,530.6484985351562,425.2801513671875,245.58267211914062,2033.499755859375,,,542.8235473632812,347.1415710449219,256.8693542480469,2023.8465576171875,,
427,532.0027465820312,425.2474060058594,244.2207794189453,2035.4022216796875,,,544.2078857421875,347.1077575683594,253.91151428222656,2023.9027099609375,,
428,532.0027465820312,425.2474060058594,244.2207794189453,2035.4022216796875,,,545.242919921875,353.7008972167969,250.85008239746094,2022.06201171875,,
429,532.3212280273438,418.88189697265625,244.95584106445312,2035.3883056640625,,,548.006591796875,353.6334533691406,250.1099090576172,2022.0760498046875,,
430,532.3212280273438,418.88189697265625,244.95584106445312,2035.3883056640625,,,552.1522216796875,353.53228759765625,249.3697509765625,2022.090087890625,,
431,532.3212280273438,418.88189697265625,245.69088745117188,2035.3743896484375,,,555.9295043945312,360.0344543457031,249.47488403320312,2023.987060546875,,
432,535.0347290039062,418.8162536621094,246.4259490966797,2035.3604736328125,,,562.4468994140625,366.4458312988281,247.99603271484375,2024.0152587890625,435.7051696777344,550.0430908203125
433,535.1549072265625,469.0419921875,247.1610107421875,2035.346435546875,,,564.2060546875,359.8326416015625,248.946533203125,2027.7838134765625,425.8306884765625,585.3707885742188
434,536.2225341796875,499.6885986328125,247.79002380371094,2033.4578857421875,,,566.9650268554688,359.765380859375,249.57980346679688,2025.8802490234375,415.8521728515625,636.904541015625
435,536.59033203125,517.8245239257812,247.79002380371094,2033.4578857421875,,,567.9546508789062,366.3116455078125,249.47488403320312,2023.987060546875,408.94781494140625,670.402587890625
436,538.58544921875,529.767578125,247.79002380371094,2033.4578857421875,,,568.940673828125,372.833984375,248.6295928955078,2022.104248046875,400.85943603515625,708.64306640625
437,547.4485473632812,535.5203857421875,246.94725036621094,2031.593505859375,,,570.3151245117188,372.800537109375,244.81915283203125,2020.2740478515625,392.8361511230469,756.4708862304688
438,555.3196411132812,535.3329467773438,245.4742431640625,2031.62158203125,,,571.6895751953125,372.76708984375,243.4486083984375,2022.2027587890625,,
439,560.92578125,529.235107421875,244.00125122070312,2031.6495361328125,303.9776916503906,1240.8406982421875,573.0640869140625,372.733642578125,240.4881134033203,2022.259033203125,,
440,564.2843017578125,517.1633911132812,242.63958740234375,2033.5556640625,,,574.839599609375,366.1439208984375,236.16574096679688,2024.2401123046875,,
441,564.2843017578125,517.1633911132812,240.5455780029297,2035.4720458984375,,,576.2166748046875,366.1103820800781,232.59063720703125,2026.2032470703125,,
442,564.6512451171875,511.1271057128906,239.19000244140625,2037.37060546875,,,577.5936889648438,366.0768127441406,224.81700134277344,2020.654541015625,,
443,563.3300170898438,511.15869140625,229.64431762695312,2037.5517578125,202.6649627685547,1781.2293701171875,577.5936889648438,366.0768127441406,220.8461456298828,2016.9136962890625,344.7212829589844,1007.4869995117188
444,562.3724365234375,505.1328430175781,222.03955078125,2033.9466552734375,306.58056640625,1376.3333740234375,577.5936889648438,366.0768127441406,218.01388549804688,2018.877685546875,,
445,562.3724365234375,505.1328430175781,218.22608947753906,2032.138916015625,381.6888122558594,1378.1326904296875,576.2166748046875,366.1103820800781,216.53094482421875,2018.9058837890625,,
446,561.0488891601562,505.16448974609375,214.26589965820312,2028.4427490234375,186.65670776367188,1919.108154296875,576.2166748046875,366.1103820800781,210.91033935546875,2013.2713623046875,,
447,561.0488891601562,505.16448974609375,212.05250549316406,2028.4847412109375,,,574.839599609375,366.1439208984375,208.3865966796875,2009.472900390625,,
448,561.0488891601562,505.16448974609375,208.6664276123047,2022.8642578125,,,574.4385375976562,372.7001647949219,204.95584106445312,2003.7396240234375,,
449,559.7254028320312,505.1961364746094,204.5181427001953,2017.2244873046875,,,573.0640869140625,372.733642578125,201.37338256835938,2005.74462890625,302.4898986816406,1270.5845947265625
450,559.7254028320312,505.1961364746094,200.65370178222656,2015.3843994140625,,,571.6895751953125,372.76708984375,196.1475067138672,2005.8443603515625,,
451,558.4019165039062,505.227783203125,195.4537811279297,2015.4833984375,,,571.2949829101562,379.2991943359375,193.161376953125,2005.9013671875,288.5224609375,1366.5098876953125
452,557.0784912109375,505.2594299316406,191.16015625,2017.478759765625,,,570.3151245117188,372.800537109375,191.08602905273438,2007.8736572265625,282.83441162109375,1410.2740478515625
453,555.7550048828125,505.29107666015625,188.688720703125,2023.244140625,134.45040893554688,1989.4542236328125,564.8173217773438,372.9343566894531,188.76840209960938,2015.6107177734375,277.8956604003906,1439.7369384765625
454,555.7550048828125,505.29107666015625,186.23191833496094,2028.975341796875,130.98629760742188,1985.5736083984375,560.0677490234375,359.93353271484375,183.73956298828125,2017.6201171875,273.38494873046875,1477.934814453125
455,555.403076171875,511.34808349609375,184.18800354003906,2030.901611328125,226.98214721679688,1634.1781005859375,552.8087768554688,366.6806335449219,182.25547790527344,2017.6483154296875,,
456,555.7550048828125,505.29107666015625,180.67572021484375,2032.8519287109375,160.13365173339844,1869.8612060546875,550.0551147460938,366.7477111816406,177.44985961914062,2013.9088134765625,259.4991760253906,1580.1461181640625
457,554.4315795898438,505.3227233886719,177.17042541503906,2034.79833984375,124.70838928222656,1957.613525390625,547.6534423828125,360.2362365722656,174.83529663085938,2017.78955078125,254.8466033935547,1619.802734375
458,554.4315795898438,505.3227233886719,172.75778198242188,2034.882080078125,110.6029281616211,1991.8779296875,545.9247436523438,366.84832763671875,175.57730102539062,2017.7755126953125,251.10427856445312,1655.447509765625
459,553.1080932617188,505.3543701171875,168.1609649658203,2033.0894775390625,,,544.5480346679688,366.8818664550781,170.3833770751953,2017.874267578125,,
460,551.78466796875,505.3860168457031,163.74423217773438,2033.17333984375,216.1475830078125,1783.3680419921875,543.1712646484375,366.9154052734375,162.5808563232422,2014.1920166015625,240.33734130859375,1736.2447509765625
461,548.797607421875,511.5058898925781,160.60794067382812,2031.349365234375,241.64874267578125,1728.669189453125,543.1712646484375,366.9154052734375,155.3459014892578,2016.2470703125,237.07164001464844,1738.81494140625
462,547.4765625,511.5374450683594,157.46551513671875,2029.52197265625,275.8738708496094,1657.63818359375,543.1712646484375,366.9154052734375,155.1468963623047,2014.3336181640625,231.97679138183594,1738.91650390625
463,546.155517578125,511.56903076171875,155.05520629882812,2027.6767578125,313.259033203125,1581.917724609375,544.2024536132812,373.4361267089844,153.66014099121094,2014.3619384765625,227.731201171875,1739.0010986328125
464,546.155517578125,511.56903076171875,153.379150390625,2025.8140869140625,352.25067138671875,1504.1287841796875,544.2024536132812,373.4361267089844,152.1734161376953,2014.3902587890625,223.78515625,1744.0726318359375
465,542.5075073242188,456.44256591796875,152.6401824951172,2025.828125,394.900390625,1417.7869873046875,543.8582153320312,379.9664306640625,149.40489196777344,2016.3602294921875,218.0110321044922,1746.6756591796875
466,540.1287231445312,425.0509948730469,152.6401824951172,2025.828125,439.64990234375,1325.1751708984375,542.4864501953125,379.9997863769531,149.19998168945312,2014.4468994140625,213.0953369140625,1749.2557373046875
467,535.6849975585938,406.0155334472656,150.42330932617188,2025.8702392578125,,,541.1148071289062,380.03314208984375,145.15817260742188,2018.3544921875,,
468,533.606689453125,393.1878662109375,148.4111328125,2027.8031005859375,,,537.3314819335938,373.6033630371094,138.57781982421875,2012.728271484375,,
469,529.8236694335938,386.8055419921875,144.19052124023438,2029.774169921875,,,534.2564697265625,380.1999206542969,138.05015563964844,2014.6593017578125,,
470,527.0855102539062,386.8720703125,139.76577758789062,2029.858154296875,,,529.4044189453125,367.25079345703125,137.73977661132812,2018.4957275390625,195.28759765625,1771.6998291015625
471,521.6093139648438,387.0051574707031,136.81602478027344,2029.914306640625,,,524.9644165039062,373.9043884277344,134.417724609375,2008.9542236328125,191.83741760253906,1781.44384765625
472,517.2079467773438,393.58599853515625,135.34117126464844,2029.9422607421875,,,523.59033203125,373.9378356933594,134.33370971679688,2014.7301025390625,187.40225219726562,1788.73193359375
473,512.82275390625,400.1427307128906,138.50489807128906,2031.769287109375,,,518.09423828125,374.07159423828125,134.11366271972656,2012.8133544921875,,
474,507.6428527832031,393.8182067871094,148.08248901367188,2031.5872802734375,,,513.1744384765625,361.0769348144531,133.5325469970703,2001.2181396484375,179.83229064941406,1807.849853515625
475,503.543701171875,393.917724609375,152.1022491455078,2027.73291015625,,,509.0374450683594,361.17779541015625,132.18124389648438,2008.996826171875,176.31033325195312,1814.946533203125
476,499.44464111328125,394.0172119140625,153.91888427734375,2023.9053955078125,,,506.279541015625,361.2450256347656,,,171.92393493652344,1732.5831298828125
477,495.0921936035156,400.5727844238281,144.09396362304688,2022.190185546875,,,503.52166748046875,361.3122863769531,118.83846282958984,1997.59912109375,172.19818115234375,1694.140380859375
478,493.7283935546875,400.6058654785156,134.46926879882812,2022.373291015625,,,499.6492004394531,354.8135681152344,122.30581665039062,2001.4324951171875,169.84849548339844,1632.5885009765625
479,491.0008239746094,400.6720275878906,125.35762023925781,2020.6409912109375,,,496.8863830566406,354.8809814453125,117.09960174560547,1995.6767578125,171.91029357910156,1590.525390625
480,489.880615234375,394.2494201660156,116.9701919555664,2018.89111328125,,,494.37860107421875,348.3248596191406,111.84516143798828,1995.7772216796875,,
481,487.38763427734375,387.836669921875,110.5506591796875,2015.1832275390625,,,491.61077880859375,348.3924560546875,111.09454345703125,1995.79150390625,166.8081817626953,1425.8387451171875
482,484.88555908203125,381.40057373046875,106.5875473022461,2013.337890625,,,485.8355712890625,355.1506652832031,110.35638427734375,1989.9151611328125,165.54458618164062,1382.692626953125
483,480.77203369140625,381.5006103515625,104.1058578491211,2011.4605712890625,,,481.92376708984375,348.6290588378906,107.34149932861328,1995.86328125,164.98471069335938,1334.5264892578125
484,478.02972412109375,381.5672912597656,100.12860107421875,2009.6080322265625,,,479.38397216796875,342.04962158203125,100.77643585205078,1974.216064453125,163.87844848632812,1277.224365234375
485,473.9163818359375,381.6673278808594,96.4019775390625,2009.6790771484375,,,476.6112976074219,342.1174011230469,100.79293060302734,1980.2017822265625,162.75537109375,1232.5760498046875
486,471.1742248535156,381.7340087890625,96.88957214355469,2007.737548828125,,,473.83868408203125,342.1851806640625,100.809326171875,1986.1512451171875,,
487,469.80316162109375,381.7673645019531,96.88957214355469,2007.737548828125,,,471.2793273925781,335.5818786621094,97.55796813964844,1990.1600341796875,162.79779052734375,1126.3826904296875
488,468.4320983886719,381.80072021484375,97.89261627197266,2009.650634765625,,,468.5016784667969,335.64984130859375,98.82752990722656,1994.0665283203125,,
489,467.0610656738281,381.83404541015625,99.63825988769531,2011.5457763671875,,,468.5016784667969,335.64984130859375,99.34220123291016,1997.9716796875,,
490,467.0610656738281,381.83404541015625,100.38285064697266,2011.5316162109375,,,467.1128845214844,335.6838073730469,99.85482025146484,2001.8612060546875,,
491,465.6900329589844,381.8674011230469,100.87393188476562,2009.5938720703125,,,467.1128845214844,335.6838073730469,101.60549926757812,2003.7716064453125,,
492,465.6900329589844,381.8674011230469,102.1120834350586,2007.637939453125,,,467.1128845214844,335.6838073730469,102.34146881103516,1997.914306640625,160.33633422851562,920.3182983398438
493,465.4897155761719,388.3687438964844,102.60587310791016,2005.6925048828125,,,465.92779541015625,329.0223083496094,101.3368148803711,1995.97802734375,161.15147399902344,896.5857543945312
494,464.1212158203125,388.4019775390625,102.84809875488281,2001.8040771484375,,,464.3352966308594,335.75177001953125,101.08148193359375,1994.0234375,161.6729278564453,867.621826171875
495,462.947998046875,381.93408203125,102.84809875488281,2001.8040771484375,,,460.16900634765625,335.8537292480469,100.82563018798828,1992.06494140625,162.20436096191406,838.102783203125
496,459.21270751953125,368.96075439453125,101.09689331054688,1999.8897705078125,,,457.3915710449219,335.92169189453125,98.05162811279297,1988.1793212890625,,
497,452.68792724609375,355.9595947265625,97.09278869628906,1998.0146484375,,,452.0147399902344,329.3630676269531,95.7909164428711,1988.2225341796875,,
498,445.9488525390625,349.50775146484375,96.313232421875,1992.1512451171875,,,445.0586853027344,329.5334167480469,93.49180603027344,1982.328857421875,,
499,438.7260437011719,362.8921813964844,95.07101440429688,1994.1383056640625,,,439.3393249511719,336.3634033203125,92.73596954345703,1982.3433837890625,,
500,431.9742736816406,356.4651184082031,94.3197250366211,1994.1527099609375,,,439.49407958984375,329.669677734375,91.44641876220703,1978.3896484375,,
501,426.19232177734375,369.7651672363281,92.55300903320312,1992.22314453125,,,428.2313232421875,336.63519287109375,89.39276885986328,1974.4344482421875,164.11776733398438,708.7733764648438
502,418.0523376464844,363.396240234375,92.55300903320312,1992.22314453125,,,424.0660095214844,336.73712158203125,91.13291931152344,1970.3902587890625,165.65988159179688,692.4969482421875
503,411.2633972167969,356.97052001953125,94.5467300415039,1990.2176513671875,,,419.90081787109375,336.8390197753906,95.9594955444336,1972.3050537109375,165.02206420898438,681.5940551757812
504,408.5021667480469,357.03790283203125,96.54448699951172,1988.2081298828125,,,421.2892150878906,336.8050537109375,98.23857116699219,1972.2613525390625,166.9001922607422,670.558837890625
505,407.1215515136719,357.0716247558594,99.55879211425781,1988.1505126953125,,,418.6285400390625,330.1806945800781,100.01750183105469,1974.2305908203125,168.79104614257812,659.4489135742188
506,407.5972900390625,323.73675537109375,102.0749282836914,1990.0736083984375,,,418.6285400390625,330.1806945800781,101.5353775024414,1974.2015380859375,168.4747314453125,653.8954467773438
507,406.4857482910156,303.4712829589844,105.08631896972656,1990.0159912109375,,,414.4557800292969,330.2828674316406,106.34196472167969,1976.108642578125,169.426025390625,648.2933349609375
508,403.7727355957031,296.72314453125,108.34657287597656,1991.9210205078125,,,408.89227294921875,330.41912841796875,108.86663055419922,1978.0556640625,,
509,396.4502868652344,324.0099792480469,111.35505676269531,1991.863525390625,,,404.71978759765625,330.52130126953125,111.89643096923828,1977.99755859375,,
510,387.9714660644531,337.62030029296875,115.32982635498047,1999.617919921875,,,396.5257263183594,317.2693176269531,113.65631103515625,1979.9552001953125,,
511,380.9847717285156,344.4551696777344,117.30533599853516,2003.471923828125,,,389.5462951660156,317.4405212402344,116.68314361572266,1979.897216796875,,
512,375.4070129394531,351.23077392578125,118.32640075683594,1999.5606689453125,,,388.15045166015625,317.47479248046875,118.95330810546875,1979.853759765625,,
513,371.25848388671875,351.3321228027344,118.83846282958984,1997.59912109375,,,381.17138671875,317.64599609375,122.21632385253906,1981.7786865234375,,
514,368.51611328125,344.760009765625,119.82470703125,1999.5321044921875,,,378.3798522949219,317.7144775390625,125.64614868164062,1991.5902099609375,,
515,367.1307678222656,344.79388427734375,120.8089828491211,2001.4610595703125,,,376.9841003417969,317.74871826171875,127.673583984375,1989.5838623046875,,
516,367.1307678222656,344.79388427734375,120.57386779785156,1999.5177001953125,159.5369110107422,376.2612609863281,376.9841003417969,317.74871826171875,129.4071807861328,1991.518310546875,,
517,365.74542236328125,344.8277282714844,120.4236831665039,1985.7757568359375,159.1064910888672,343.22027587890625,374.1926574707031,317.8172302246094,129.9324951171875,1989.5406494140625,,
518,362.97479248046875,344.8954772949219,125.70489501953125,1985.6746826171875,156.89743041992188,302.79620361328125,372.79693603515625,317.8514709472656,131.7407989501953,1985.55908203125,,
519,361.6000061035156,338.26556396484375,131.2126007080078,1987.544677734375,156.0557098388672,261.4193420410156,368.633544921875,311.19024658203125,136.48886108398438,1987.4437255859375,,
520,360.212158203125,338.2995300292969,135.20339965820312,1989.4398193359375,155.5780487060547,226.20797729492188,365.8185729980469,318.0226745605469,137.02239990234375,1985.4580078125,,
521,356.0486755371094,338.4013977050781,138.4340362548828,1991.345703125,153.25550842285156,183.09927368164062,360.2441711425781,311.396240234375,139.5039520263672,1987.385986328125,,
522,353.2731018066406,338.46929931640625,142.0872344970703,1997.155029296875,152.34307861328125,138.94252014160156,356.04986572265625,304.71087646484375,141.98056030273438,1989.3101806640625,,
